topic_sports_location_illinois_north shore,0.4071428571
topic_sports_location_illinois_jarret stoll,0.4071428571
topic_sports_location_illinois_fired a shot,0.4071428571
topic_sports_location_illinois_physical presence,0.4000000000
topic_sports_location_illinois_anze kopitar,0.3928571429
topic_sports_location_illinois_andrew ference,0.3928571429
topic_sports_location_illinois_star spangled banner,0.3857142857
topic_sports_location_illinois_neutral zone,0.3857142857
topic_sports_location_illinois_the western conference semifinals,0.3785714286
topic_sports_location_illinois_the previous night,0.3785714286
topic_sports_location_illinois_the red bulls,0.3714285714
topic_sports_location_illinois_jeff gordon,0.3714285714
topic_sports_location_illinois_michael waltrip racing,0.3642857143
topic_sports_location_illinois_james anderson,0.3642857143
topic_sports_location_illinois_hull city,0.3642857143
topic_sports_location_illinois_writes on espn,0.3571428571
topic_sports_location_illinois_joe pavelski,0.3571428571
topic_sports_location_illinois_housing authority,0.3571428571
topic_sports_location_illinois_north korea,0.3500000000
topic_sports_location_illinois_kim jong un,0.3500000000
topic_sports_location_illinois_joey logano,0.3500000000
topic_sports_location_illinois_scored the tiebreaking goal,0.3428571429
topic_sports_location_illinois_ohio state,0.3428571429
topic_sports_location_illinois_north korean,0.3428571429
topic_sports_location_illinois_central america,0.3428571429
topic_sports_location_illinois_school closings,0.3357142857
topic_sports_location_illinois_interested in buying,0.3357142857
topic_sports_location_illinois_the defending stanley cup champions,0.3285714286
topic_sports_location_illinois_regulation loss,0.3285714286
topic_sports_location_illinois_game point streak,0.3285714286
topic_sports_location_illinois_bit of luck,0.3285714286
topic_sports_location_illinois_scoring goals,0.3214285714
topic_sports_location_illinois_notre dame,0.3214285714
topic_sports_location_illinois_matt carpenter,0.3214285714
topic_sports_location_illinois_drug culture,0.3214285714
topic_sports_location_illinois_chase for the sprint cup championship,0.3214285714
topic_sports_location_illinois_brian vickers,0.3142857143
topic_sports_location_illinois_orthodox jewish,0.3071428571
topic_sports_location_illinois_michael bourn,0.3071428571
topic_sports_location_illinois_declined to confirm,0.3071428571
topic_sports_location_illinois_battle with cancer,0.3071428571
topic_sports_location_illinois_allowing two runs,0.3071428571
topic_sports_location_illinois_writes on yahoo,0.3000000000
topic_sports_location_illinois_nuclear test,0.3000000000
topic_sports_location_illinois_joffrey lupul,0.3000000000
topic_sports_location_illinois_fighter jet,0.3000000000
topic_sports_location_illinois_clint bowyer,0.3000000000
topic_sports_location_illinois_british open,0.3000000000
topic_sports_location_illinois_delle donne,0.2928571429
topic_sports_location_illinois_won the world cup,0.2857142857
topic_sports_location_illinois_tv news,0.2857142857
topic_sports_location_illinois_solid innings,0.2857142857
topic_sports_location_illinois_simulated game,0.2857142857
topic_sports_location_illinois_home opener,0.2857142857
topic_sports_location_illinois_daniel murphy,0.2857142857
topic_sports_location_illinois_closing laps,0.2857142857
topic_sports_location_illinois_class aaa,0.2857142857
topic_sports_location_illinois_career starts,0.2857142857
topic_sports_location_illinois_birdie chances,0.2857142857
topic_sports_location_illinois_writes on si,0.2785714286
topic_sports_location_illinois_the houston open,0.2785714286
topic_sports_location_illinois_scored the go ahead goal,0.2785714286
topic_sports_location_illinois_pga tour's,0.2785714286
topic_sports_location_illinois_the presidents cup,0.2714285714
topic_sports_location_illinois_the players union,0.2714285714
topic_sports_location_illinois_special teams,0.2714285714
topic_sports_location_illinois_penn state,0.2714285714
topic_sports_location_illinois_densely populated,0.2714285714
topic_sports_location_illinois_yard touchdown,0.2500000000
topic_sports_location_illinois_national team,0.2500000000
topic_sports_location_illinois_fourth consecutive,0.2500000000
topic_sports_location_illinois_field goal,0.2500000000
topic_sports_location_illinois_entered the game,0.2500000000
topic_sports_location_illinois_collective bargaining agreement,0.2500000000
topic_sports_location_illinois_world cup qualifying,0.2428571429
topic_sports_location_illinois_touchdown passes,0.2428571429
topic_sports_location_illinois_starting pitcher,0.2428571429
topic_sports_location_illinois_road trip,0.2428571429
topic_sports_location_illinois_left foot,0.2428571429
topic_sports_location_illinois_home plate,0.2428571429
topic_sports_location_illinois_hat trick,0.2428571429
topic_sports_location_illinois_coaching staff,0.2428571429
topic_sports_location_illinois_vice president,0.2214285714
topic_sports_location_illinois_left wing,0.2214285714
topic_sports_location_illinois_jeff carter,0.1714285714
topic_sports_location_illinois_chris carter,0.1642857143
topic_sports_location_illinois_ray emery,0.1571428571
topic_sports_location_illinois_carlos boozer,0.1571428571
topic_sports_location_illinois_the san jose sharks,0.1500000000
topic_sports_location_illinois_louis blues,0.1500000000
topic_sports_location_illinois_avisail garcia,0.1428571429
topic_sports_location_illinois_justin williams,0.1357142857
topic_sports_location_illinois_domonic brown,0.1357142857
topic_sports_location_illinois_the minnesota wild,0.1285714286
topic_sports_location_illinois_michael weiner,0.1285714286
